Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
中东与北非地区,MEA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,35.81959915,35.69567108,35.96390915,37.38988876,38.76670074,41.50207138,43.71424103,46.05529022,45.47058105,43.4196701,47.98223114,51.50424957,53.18093872,55.00603867,57.52307129,61.74702072,61.89899826,62.23839188,63.85950089,64.71472931,66.888237,68.21108246,70.00520325,71.19582367,71.93533325,73.99488068,74.92549133,75.60608673,76.49443054,77.47366333,77.47367096,79.01049805,79.340271,79.49468994,84.22312164,86.45204163,82.98387909,84.3653183,85.96246338,85.15686798,85.81424713,86.20877838,87.00953674,84.42189026,84.05348969,83.48922729,83.04969788,82.72715759,83.39658356,83.64212036,85.57485199,85.63098907,85.74181366,
墨西哥,MEX,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,64.68399048,66.21949005,71.65631866,,,,,,,,,,,,,,,,91.85945892,93.17027283,96.53289032,97.43006897,96.87322998,,97.58544922,96.61682892,97.66113281,99.19341278,98.73275757,100.5903473,101.3962479,101.4908066,102.35466,101.7268524,100.0342407,100.4768372,100.3238831,107.0673981,110.6262436,111.7671509,106.0590286,104.6529999,104.3861008,102.4861679,102.8659821,103.1613617,103.0739288,102.4661407,
马绍尔群岛,MHL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.58435059,,,105.8091278,80.84506989,,80.21472168,89.73561096,94.77021027,91.8530426,93.47133636,,91.81817627,,,,,100.3590698,,,118.7372665,114.8535614,108.3507309,99.56896973,
中等收入国家,MIC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,67.75907898,65.52864075,64.29357147,64.05075073,69.45194244,72.4161377,71.25727081,71.85839844,71.99539185,72.0333786,74.66336823,75.28759003,76.26526642,76.47982025,77.37748718,77.8565979,77.93575287,77.4053421,77.86849976,77.38353729,76.93939972,76.14440155,75.32848358,75.70578003,75.33925629,77.4878006,76.72042084,77.11842346,77.55220032,77.86746216,78.67224884,79.83142853,80.7544632,82.17460632,83.45336151,84.83286285,85.62021637,87.33088684,89.70410156,90.67288208,90.36296844,89.36064911,89.8454895,90.465271,89.8346405,89.3167038,90.16506958,89.77895355,89.83547974,89.43180847,89.55557251,90.3453598,93.88999939,
北马其顿,MKD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6182785,92.62219238,94.46047211,,97.28489685,96.85202789,95.47045135,97.38780212,94.69721985,94.02709198,93.35542297,88.28426361,88.31603241,89.63693237,88.53095245,,,,82.71822357,83.94725037,94.57109833,,92.90773773,92.58750916,90.36221313,88.72042084,90.83197784,89.6339798,
马里,MLI,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,8.563570023,,7.342430115,,,7.281710148,6.864530087,,6.525889874,6.232190132,,,,,,,,,,,,22.06217003,24.12663078,26.30184937,29.1832695,30.6570797,32.34714127,37.0801506,39.78617859,43.89202881,46.33903885,49.37966919,50.1256218,47.58171082,,47.43690872,45.72256088,45.47615814,44.50382996,,,,,,
马耳他,MLT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,108.1790085,121.4111862,117.3606186,128.6216278,111.097847,86.88742065,114.4439468,98.94365692,105.7631683,105.3003464,117.3821487,100,99.09413147,99.65753174,97.57009125,94.67857361,102.7134628,99.24758148,101.9223785,101.0672379,101.8752289,104.7514572,104.4998322,105.5595703,100,106.7623672,97.93282318,100.6086578,98.58766937,104.9378281,102.6420593,102.4488297,100.969429,102.6045837,102.419693,102.9350967,99.57805634,102.3327484,94.74388123,101.0682831,98.91007996,97.39853668,100.3725433,100.890213,100.0518875,99.64592743,99.48239899,100.1516724,97.64434052,96.25502014,98.49794769,94.79521942,
缅甸,MMR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,31.20018959,29.45347023,36.27661896,35.27616119,,,,,,,,,,,,,,,,,,,,,,,,,73.21266937,78.57466888,78.37477112,79.07243347,81.0602417,83.37677002,,,94.51119232,94.95664978,95.43466187,97.82171631,,,,,,,,105.0020294,,,,,
中东与北非地区（不包括高收入）,MNA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,34.87477112,34.74497986,35.0326004,36.69654846,38.23030853,41.1566391,43.42258072,46.01340866,45.37448883,43.1567688,47.93220901,51.5597496,53.23231125,55.06044006,57.72935867,62.28979111,62.2975502,62.5798111,64.21755219,65.01412201,67.24743652,68.53507233,70.39842987,71.52581024,72.14444733,74.25710297,75.08409882,75.68760681,76.48709106,77.38648224,77.1761322,78.74336243,78.90615845,78.83171844,83.86656952,86.18647003,82.15332031,83.53591919,85.31091309,84.27574921,85.01599884,85.42076111,86.32653809,83.44024658,82.96051788,82.21585846,81.79785156,81.28926849,82.13072205,82.38147736,84.65187836,84.81324005,84.981987,
黑山,MNE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65721893,94.42134094,,,97.28112793,94.41623688,95.75843048,94.98130798,95.56075287,98.43710327,96.63265228,103.5936584,
蒙古,MNG,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.59355164,79.99614716,78.65567017,89.01682281,87.9422226,89.11872864,93.48671722,97.86055756,101.2845917,99.46964264,100.2933273,,,,,,,,,,99.9489975,97.54399872,93.28399658,98.44799805,96.80899811,97.64299774,91.37999725,95.57800293,
北马里亚纳群岛,MNP,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
莫桑比克,MOZ,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,5.398429871,,,,,,,,,23.14348984,18.77046967,22.85099983,23.91691971,35.43442154,25.98678017,20.09968948,21.35972977,23.62991905,24.04260063,22.4915905,22.55804062,21.99188042,21.29105949,,,,11.32781029,12.84980011,14.73116016,17.59565926,,24.22967911,34.88554001,34.68621826,39.52619934,52.27338028,50.62572098,54.98524094,51.54217911,49.54891968,47.74330139,47.92699051,48.58842087,,46.64616013,51.71646881,54.41223907,58.22967911,,69.52323151,
毛里塔尼亚,MRT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,5.718490124,5.341529846,6.073679924,9.156510353,,15.81597042,,,,21.57811928,24.10251999,22.2057991,28.01753998,24.80937004,20.86873055,25.08672905,24.2343502,26.37227058,25.85450935,26.50469971,28.18977928,32.11056137,38.49464035,40.43770981,,41.03593826,39.68783188,,,38.80744934,40.00341034,50.95690918,,67.1725235,,,67.39412689,69.22422028,66.16986084,67.02992249,,65.6002121,72.1120224,72.43122101,,,,
毛里求斯,MUS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,101.3316574,95.08551025,103.03302,131.9152985,97.87114716,96.34649658,62.44208908,100.7342072,101.5656281,101.2900925,96.87763977,95.48438263,94.48206329,93.52272797,92.17417908,98.10871887,100.7556686,98.48774719,99.74836731,96.95249939,98.44863129,101.1485519,98.12702179,98.89022827,98.64304352,97.27897644,95.79975128,98.73168182,96.03959656,96.6530304,96.57372284,97.71990204,98.92285919,100.3331375,97.46298218,98.1887207,98.39517212,95.79551697,100,,
马拉维,MWI,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,14.22616005,14.51741982,15.64280033,19.00991058,21.51265907,23.05246925,23.73508072,25.64706993,22.39096069,26.2495594,25.52750969,27.15958977,27.56081963,28.1212101,22.76877022,23.53487968,25.30088997,27.47518921,30.14365005,29.97403908,32.2430191,43.51279831,52.89831924,,,63.51811981,62.14627075,65.90783691,68.21469879,,60.87528992,61.23892975,61.69388962,62.54491043,67.08171844,69.06002808,68.78011322,70.47715759,72.53505707,76.92156982,76.30596161,,,,,79.84127045,,91.35900116,,
马来西亚,MYS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,84.00904083,,,,,,99.85830688,97.60523987,97.37561035,101.0535965,100.1499329,97.26377869,,98.21193695,99.11448669,96.9223938,95.89814758,97.82369232,,100.118248,,,,,102.6412735,99.87760162,106.5809326,,94.05922699,91.7322998,93.67810822,97.17933655,96.07502747,96.79373932,100.4924011,102.5385132,99.2281723,100.5830002,106.9369965,102.1869965,100.9889984,100.2799988,97.16000366,94.89299774,93.29599762,94.56500244,101.0459976,103.1159973,96.32700348,
北美,NAC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26197052,97.26286316,95.72319794,102.8925323,101.3673172,100.099762,100.1049576,
纳米比亚,NAM,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.74340057,,81.48806,,,,107.6822968,104.2960129,99.7009201,98.56137085,97.60929108,95.47627258,83.21782684,83.51563263,82.70056152,,83.44317627,91.27092743,90.94654083,,93.78977966,94.44708252,,,,,102.1773911,,,,115.0139999,
新喀里多尼亚,NCL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,97.13391876,98.7660675,93.95349121,91.94387054,91.58390045,85.38381195,89.90972137,87.58808136,100.2224731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尼日尔,NER,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,3.061209917,3.835489988,3.927560091,4.112959862,4.415939808,4.892010212,5.617040157,6.712679863,8.916460037,10.2308197,10.60883999,11.18669033,12.11888027,13.38284016,13.73888969,15.26243019,15.75397968,,10.39041042,10.70975971,12.43426991,12.74368,12.10402012,,9.535079956,13.59364986,13.18869972,13.8540802,14.22593975,14.20431995,14.87605,16.39402008,16.24360085,20.41588974,22.51330948,24.96055984,30.20029068,30.00251007,31.84824944,33.14151001,36.80498123,40.73254013,43.75534058,52.66062927,60.5,67.87779236,57.45000076,,60.16254044,,57.40261841,50.3183403,44.11199951
尼日利亚,NGA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.91835022,,,,71.20533752,73.73473358,78.38407898,69.73162079,62.56568909,67.20410919,68.03710938,,,,,,,,,,,,,
尼加拉瓜,NIC,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,27.89974022,31.37524033,31.42815018,34.19398117,,,,37.0574913,36.38824081,32.26763916,36.93265915,,33.48342896,32.55120087,31.60606003,34.73276138,41.82434845,51.51029968,52.7537117,,,,,52.44705963,57.71498108,52.95914078,,,,67.94017029,67.62563324,68.95168304,75.93232727,74.97206116,75.5268631,78.85182953,77.98777771,78.31456757,77.51009369,,81.46749115,,,,,,,,,,,,81.87856293,
荷兰,NLD,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,97.38472748,97.79102325,96.36489868,96.82671356,96.35476685,96.09622192,97.10959625,97.84407043,96.75038147,96.58537292,95.88114929,97.68469238,98.44444275,99.34871674,100.20224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
挪威,NOR,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,104.4688568,,99.76027679,99.14317322,100.9592514,99.50067139,98.94660187,100.3466187,99.79171753,99.35584259,99.83811951,99.70973969,,99.97827148,100.0697098,99.54344177,99.5327301,99.4375,99.1388092,99.99208069,99.5588913,99.1414566,98.35315704,,,,,99.97663879,99.409729,99.21222687,99.48725128,99.33674622,98.80612183,99.51792145,99.58371735,99.85479736,99.66101837,99.94448853,100.093071,99.62580872,99.84790039,100.3794327,99.63220978,99.95301056,99.15814972,99.19387054,99.42372894,99.43496704,99.29225159,99.35182953,99.24889374,,
尼泊尔,NPL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58575058,,,,,,,52.25849915,54.68294907,56.44522095,60.86526108,62.22898865,63.07867813,67.93916321,71.95146179,,78.91886139,,,,109.1209793,108.0582123,111.544548,115.1033096,121.6742477,119.5820007,,123.1417618,,96.33399963,95.00800323,113.848999
瑙魯,NRU,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83332825,,,,,,90.26548767,,,,,101.8867874,,100,,123.0769196,,,99.21875,97.74436188,,,
新西兰,NZL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,99.74867249,101.5025635,102.6227036,102.6172409,101.3378525,100.4454117,100.0267181,101.1595306,100.4957428,100.5232773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经合组织成员,OED,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,91.05242157,91.68592834,91.61280823,92.16513824,92.07528687,92.13874817,92.28057861,92.72531891,94.71257782,91.71806335,93.95702362,94.27044678,94.26245117,94.4539566,95.61016846,95.56382751,96.62818909,96.570961,97.17819214,95.41532898,96.30751801,95.54250336,97.22611237,96.92888641,97.3286438,97.74015045,97.88445282,97.94074249,98.07279968,98.19689941,98.08467865,98.4809494,98.33158112,98.63057709,99.25244904,99.65783691,99.70194244,100.0324326,99.94081116,100.0902786,99.96167755,99.91822052,100.5031662,100.7507095,100.2969437,99.68639374,102.1775131,99.01016235,97.6817627,100.290451,100.0012894,99.95259857,99.97418213,
阿曼,OMN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,0.779910028,0.84206003,3.053359985,,8.298950195,13.15254974,,,,24.91947937,31.18899918,31.55018997,37.77413177,40.83773041,48.94620895,57.37646103,65.46874237,,70.29138947,,71.51274872,74.44106293,77.84989166,79.82241821,80.07605743,81.11392212,81.8151474,82.83840179,83.15216827,86.69122314,,,,,,94.21613312,,117.1750031,108.0420685,102.7491302,104.2439499,98.86855316,101.2409515,107.2491379,97.49945068,99.14672852,92.3473587,88.95954132,86.82652283,
其他小国,OSS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,60.53470993,61.52177811,62.63703918,65.02033997,65.45874786,64.1118927,63.02429962,63.84477997,65.30406189,65.18546295,66.84773254,67.0351181,66.24452209,65.12615204,67.51734924,70.10633087,67.61392975,67.37904358,65.24384308,67.96066284,67.63886261,67.5537262,66.74459839,67.39061737,67.7077713,69.09658051,70.03965759,72.67668915,73.30690765,73.21556091,73.85237885,74.56939697,75.27387238,74.87184143,74.91811371,77.50213623,77.37438202,78.75701904,79.37947845,80.17440796,79.94618988,80.86187744,81.29875183,81.84059143,82.65923309,82.68543243,82.73906708,83.39880371,83.52990723,83.85569763,,,
巴基斯坦,PAK,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.41131973,45.92879105,47.67781067,47.13774109,47.06005096,49.6570015,47.47399902,50.40800095,50.60400009,51.14500046,,51.85100174,,55.65999985,58.35800171,,62.74100113,,
巴拿马,PAN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,66.04399109,69.82601166,74.33162689,79.9781723,81.57218933,83.931427,99.33705902,94.15331268,92.17384338,90.73960876,87.66937256,85.12397003,85.1374588,85.94033051,81.06273651,83.89450073,83.85816193,84.36312103,82.82592773,84.33042145,,,,,,,,,,89.00401306,90.84623718,91.05319214,91.62378693,,93.52941132,93.14929199,91.49491882,96.64112091,99.97225189,99.85043335,96.04483795,100.0449219,101.7954788,99.97641754,96.16847992,,,89.27752686,,86.61818695,86.94445038,94.2257309,,
秘鲁,PER,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,63.06047821,,,,,,,76.30104828,75.43248749,75.29119873,75.56729126,73.13877106,,,,,,,,,,,,81.90926361,,83.94037628,,,91.46543121,96.79020691,95.22210693,91.28117371,91.57298279,97.00820923,97.49817657,98.07203674,99.54963684,102.4038391,101.9689713,99.92105865,102.5343094,99.95617676,94.24668121,97.66021729,98.68817902,101.0118637,101.5134964,91.44769287,89.16497803,90.8140564,,102.3136215,102.428093,
菲律宾,PHL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,88.86267853,,91.88262177,91.59178162,89.86811829,87.89893341,86.58701324,85.56716919,86.58895874,,,,,,,,,91.21572113,91.17272186,,106.4764023,98.46749115,98.83106995,96.55402374,96.91278076,93.85694885,92.55793762,94.83660889,94.7147522,,,,,100.2160034,,,105.9649963,109.8310013,101.5709991,99.61199951,92.81500244,89.13899994,
帕劳,PLW,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23529053,,,,,,,,,,,,,117.7570114,95.5357132,,,,,,,98.38710022,,
巴布亚新几内亚,PNG,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56875992,50.45993042,51.27742004,49.10068893,47.25762939,46.7417717,,51.5655098,51.10523987,50.06119156,47.91707993,46.99420166,,49.00440979,48.94758987,49.08599854,51.36091995,,,,,,,,,,,66.27256775,,69.66404724,,,,,,,
波兰,POL,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73336792,97.01869202,96.80020905,96.55796814,96.13217926,96.20345306,99.94030762,101.2642517,106.8236694,93.84088898,94.29234314,,,97.0030899,
預人口紅利,PRE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,36.00328827,36.56716919,36.96432877,37.98925018,38.84321976,40.45619965,42.11748123,44.17707825,45.23340988,46.51364136,47.47959137,48.22978973,50.81641006,48.54729843,48.55022049,47.79748154,47.22745132,46.0533905,47.01987076,47.86582947,47.22661972,48.30500031,47.51432037,47.62691879,48.16815948,48.14559937,47.63021851,48.34571075,48.24198151,49.46746063,50.29830933,50.9236908,51.79792023,53.33745956,55.87054062,55.81084824,57.16730881,60.84991837,60.94261932,61.34635925,62.11483002,62.66820908,63.28762817,63.75257111,64.52420044,64.85270691,65.39131927,65.275383,65.78397369,66.63218689,,
波多黎各,PRI,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.98323059,,,88.17430115,,,,,
朝鲜民主主义人民共和国,PRK,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78292847,,,,,,,,,,,,,,
葡萄牙,PRT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,55.9234314,61.85152054,67.41056061,73.83437347,67.37644958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24781799,100.4326477,101.6725235,102.4152832,,
巴拉圭,PRY,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,44.38137054,,44.86042023,47.87247086,48.76713943,49.04486847,50.0230484,51.45555878,52.61362839,,56.61003113,59.92113876,60.74145126,63.89826965,65.75801849,67.6083374,67.09713745,68.28314972,68.38716125,69.21160889,70.68663788,76.13736725,76.68253326,83.93173218,82.56868744,84.09552002,87.23320007,,97.39431,93.82099915,95.22293854,95.44396973,96.17479706,98.41249847,97.94464874,99.25843811,98.72592926,100.7086716,101.5685196,102.6201477,100.5119019,96.58605194,95.39469147,,,,95.98188782,,,,82.41030121,,85.77783966,
约旦河西岸和加沙,PSE,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.43402863,82.53820801,82.38182831,,92.29086304,93.90035248,97.10796356,94.96980286,100.3796692,94.16018677,96.05239868,,89.50669098,89.36341858,90.96157837,93.38433838,91.82692719,88.29936981,92.80110931,93.68586731,93.92481232,93.33911896,98.01599884,94.87093353,94.30531311,97.72541046,94.06288147,94.04984283,
太平洋岛国,PSS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,86.88955688,86.22943115,87.8768692,84.68747711,84.26223755,83.34558105,84.26947784,85.52028656,85.9744873,86.54463196,87.17388916,87.29640961,88.19905853,87.80386353,88.33161163,88.03941345,89.01042938,88.70796967,89.62278748,91.05500031,87.8137207,86.30554962,90.34162903,91.18489838,90.83795929,90.7469101,91.32894897,91.25234222,90.67793274,89.92342377,90.56902313,91.45407104,91.8542099,92.18541718,92.73343658,93.89575958,95.75007629,95.45665741,95.99607849,95.34307861,95.78089905,94.18746948,94.86245728,,
人口紅利之後,PST,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,96.22123718,96.1977005,95.7296524,96.62200165,,,97.41593933,97.58499146,100.3160629,96.12153625,98.02880859,97.87880707,97.25402832,97.42720032,98.44670868,98.38336182,98.66197968,99.01390839,98.77114868,98.15408325,98.7276535,98.42346954,98.27568054,98.12233734,98.52645874,98.6843338,98.65762329,98.6638031,98.79415131,98.71484375,98.40997314,99.09662628,99.03034973,99.14337158,99.50839996,99.5164566,98.88494873,99.07328033,98.89569092,98.97427368,98.76463318,98.55404663,98.47447205,98.52670288,98.05393982,97.99279785,97.71090698,97.41751099,96.53056335,99.77581787,99.21375275,98.89016724,98.75457001,
法属波利尼西亚,PYF,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,56.21062088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卡塔尔,QAT,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,54.2045517,62.19393158,63.89365005,58.82794952,61.36820984,60.04856873,58.63814926,72.86698151,74.25692749,73.85431671,70.80428314,77.9661026,,79.54931641,81.19378662,81.63027191,73.2742691,79.9298172,81.23314667,80.9416275,80.96118164,78.23008728,75.45249176,74.84980774,72.25158691,59.85197067,,96.10729218,96.52857971,,,,94.12256622,,90.51519775,91.00482941,94.21446228,96.82431793,100.4263,,99.74806976,,98.50611877,91.43016815,93.05171204,93.50099182,100.78125,100.7134628,99.72293854,103.7240067,,,
罗马尼亚,ROU,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.48989868,,,86.16499329,,,,,,96.17687225,93.93134308,104.5957489,101.1764297,95.71134949,92.62476349,91.98020172,92.407341,,89.84060669,95.86811829,97.1769104,98.06233215,94.71045685,,,87.43264008,89.60899353,,87.94283295,87.27976227,81.44320679,88.50206757,,
俄罗斯联邦,RUS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.92810059,92.20475006,,,,,,,,,,,,,,,,,,,96.06693268,98.76995087,97.03166962,,100.5451508,101.1165771,,,,
卢旺达,RWA,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,15.20186043,16.21323013,18.64130974,19.32456017,21.84095955,,24.95060921,,,33.83396912,43.91851044,42.54251099,41.66880035,42.73847961,44.83277893,42.0591507,42.88521957,44.0796814,44.55236053,43.42734909,43.33866882,42.86547852,,,,,,,24.29842949,19.42592049,22.27507973,29.49794006,40.84347153,40.60041046,,,,52.32910919,72.1297226,76.66887665,,74.93148041,72.69674683,64.74012756,65.49920654,71.66311646,82.95879364,88.70850372,99.43279266,,94.37548828,,
南亚,SAS,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,29.11874008,29.27108955,29.85840034,30.24271965,30.63536072,31.70565033,32.34534836,33.00959015,34.42850113,35.64500046,36.93935013,38.30688095,39.74322128,41.13684845,42.64738846,44.1235199,45.67734909,47.23284149,49.06320953,50.40439987,51.66036987,52.9681282,54.25106049,55.42232895,56.6933403,58.00592041,57.8554306,57.73085022,57.55305862,57.42623138,59.73511124,61.37154007,63.77283096,69.59237671,72.20613861,74.98625946,77.40009308,79.96884155,82.19223785,83.92716217,83.29383087,81.70677185,84.06989288,85.89781189,87.39964294,88.14040375,87.9885025,87.58847046,86.81539154,86.10215759,87.14888763,87.84069061,98.34934235,
沙特阿拉伯,SAU,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,28.70220947,,,,,,,,,,,,,,,,,,,,,,,,,,84.57411194,,87.05687714,87.74262238,,,126.4298019,134.6691895,101.5441284,,,,101.3890686,102.5273132,97.80864716,95.46803284,96.07714844,120.3510208,
苏丹,SDN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34133148,,55.82331848,57.81156158,58.04843903,59.75786972,61.86286926,64.61649323,64.29293823,,,,,
塞内加尔,SEN,小学女生毕业率（相关年龄群体所占比例）,SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,18.00190926,18.21874046,,,,,,22.85051918,23.93140984,22.55351067,23.33147049,23.15711021,24.44311905,25.60915947,24.77326012,27.20066071,,30.61515045,30.89245987,31.60430908,,30.36220932,,29.86120987,,31.84028053,32.54491043,35.08177948,,32.7756691,37.62614059,41.19789124,41.81716156,44.27476883,49.35060883,48.62882996,50.42721176,58.67430878,59.93856049,59.63425064,62.66175079,62.83945084,63.70206833,64.9385376,62.93721008,,,,67.64640808,68.09333801,70.61987305,59.67564011,
